Order ID,Date,SKU,Units Sold,Selling Price,Total Sales Value
7831,04-11-2024,SKU0096,2,96.38,192.76
7832,02-11-2024,SKU0011,2,94.31,188.62
7833,06-10-2024,SKU0005,1,75.11,75.11
7834,10-10-2024,SKU0035,2,27.25,54.5
7835,02-10-2024,SKU0024,2,23.87,47.74
7836,29-09-2024,SKU0070,2,88.39,176.78
7837,14-10-2024,SKU0082,1,96.65,96.65
7838,23-09-2024,SKU0006,1,66.01,66.01
7839,01-10-2024,SKU0086,2,91.11,182.22
7840,09-10-2024,SKU0042,1,83.34,83.34
7841,09-10-2024,SKU0043,2,23.86,47.72
7842,15-11-2024,SKU0014,1,30.07,30.07
7843,17-10-2024,SKU0076,2,16.1,32.2
7844,21-09-2024,SKU0025,2,52.67,105.34
7845,13-10-2024,SKU0084,2,39.16,78.32
7846,30-10-2024,SKU0018,1,48.34,48.34
7847,15-11-2024,SKU0024,2,10.78,21.56
7848,26-09-2024,SKU0063,2,74.91,149.82
7849,06-11-2024,SKU0079,1,28.05,28.05
7850,28-10-2024,SKU0095,1,43.14,43.14
7851,16-11-2024,SKU0001,1,46.21,46.21
7852,23-09-2024,SKU0015,2,15.96,31.92
7853,11-11-2024,SKU0054,2,42.9,85.8
7854,18-10-2024,SKU0034,1,90.99,90.99
7855,09-10-2024,SKU0052,2,90.39,180.78
7856,09-11-2024,SKU0002,2,12.21,24.42
7857,02-11-2024,SKU0036,1,12.68,12.68
7858,25-09-2024,SKU0023,2,63.46,126.92
7859,15-10-2024,SKU0024,1,28.43,28.43
7860,13-10-2024,SKU0032,1,90.87,90.87
7861,24-10-2024,SKU0051,2,53.46,106.92
7862,07-10-2024,SKU0046,2,39.32,78.64
7863,29-10-2024,SKU0013,2,95.79,191.58
7864,22-09-2024,SKU0097,2,38.61,77.22
7865,12-10-2024,SKU0014,1,38.87,38.87
7866,06-10-2024,SKU0017,1,21.98,21.98
7867,16-11-2024,SKU0016,2,30,60
7868,01-10-2024,SKU0032,2,78.44,156.88
7869,31-10-2024,SKU0079,2,78.38,156.76
7870,24-10-2024,SKU0095,2,44.79,89.58
7871,06-10-2024,SKU0012,1,41.44,41.44
7872,08-11-2024,SKU0097,2,47.66,95.32
7873,01-10-2024,SKU0003,2,37.08,74.16
7874,15-10-2024,SKU0075,2,64.7,129.4
7875,22-09-2024,SKU0053,1,85.29,85.29
7876,02-10-2024,SKU0043,1,10.84,10.84
7877,17-09-2024,SKU0005,2,94.24,188.48
7878,22-09-2024,SKU0047,2,20.62,41.24
7879,02-10-2024,SKU0027,2,90.97,181.94
7880,09-11-2024,SKU0052,1,31.02,31.02
7881,19-10-2024,SKU0056,2,92.53,185.06
7882,23-09-2024,SKU0080,1,80.86,80.86
7883,15-11-2024,SKU0099,2,34.23,68.46
7884,26-09-2024,SKU0080,2,12.54,25.08
7885,08-11-2024,SKU0080,2,74.43,148.86
7886,24-09-2024,SKU0086,1,83.96,83.96
7887,07-10-2024,SKU0068,2,71.18,142.36
7888,12-10-2024,SKU0096,1,44.35,44.35
7889,23-10-2024,SKU0091,2,21.47,42.94
7890,04-10-2024,SKU0015,2,41.23,82.46
7891,20-09-2024,SKU0019,1,34.17,34.17
7892,06-10-2024,SKU0026,2,75.08,150.16
7893,03-11-2024,SKU0079,2,24.34,48.68
7894,28-10-2024,SKU0045,2,83.76,167.52
7895,13-11-2024,SKU0010,2,65.07,130.14
7896,03-11-2024,SKU0098,1,53.43,53.43
7897,26-10-2024,SKU0026,1,42.42,42.42
7898,05-10-2024,SKU0008,1,55.67,55.67
7899,19-10-2024,SKU0080,2,58.61,117.22
7900,09-10-2024,SKU0093,1,31.33,31.33
7901,25-09-2024,SKU0032,2,98.99,197.98
7902,24-10-2024,SKU0021,2,91.86,183.72
7903,31-10-2024,SKU0096,1,45.17,45.17
7904,31-10-2024,SKU0045,2,32.86,65.72
7905,04-10-2024,SKU0055,2,37.63,75.26
7906,01-11-2024,SKU0012,1,98.22,98.22
7907,18-09-2024,SKU0048,1,46.64,46.64
7908,03-11-2024,SKU0059,2,92.07,184.14
7909,03-10-2024,SKU0074,2,15.31,30.62
7910,09-11-2024,SKU0070,2,79.91,159.82
7911,02-10-2024,SKU0037,2,78.59,157.18
7912,01-11-2024,SKU0082,2,68.59,137.18
7913,31-10-2024,SKU0031,1,20.9,20.9
7914,03-11-2024,SKU0099,2,98.33,196.66
7915,10-10-2024,SKU0003,1,29.15,29.15
7916,17-10-2024,SKU0069,1,73.87,73.87
7917,17-09-2024,SKU0098,2,77.63,155.26
7918,14-10-2024,SKU0059,2,78.39,156.78
7919,04-11-2024,SKU0033,1,84.34,84.34
7920,19-10-2024,SKU0036,2,99.02,198.04
7921,28-10-2024,SKU0074,1,18.64,18.64
7922,23-10-2024,SKU0003,1,52.5,52.5
7923,25-10-2024,SKU0075,2,97.74,195.48
7924,20-09-2024,SKU0003,1,89.39,89.39
7925,17-09-2024,SKU0092,1,99.16,99.16
7926,19-10-2024,SKU0059,2,62.42,124.84
7927,26-09-2024,SKU0054,2,70.56,141.12
7928,19-09-2024,SKU0028,2,33.74,67.48
7929,23-10-2024,SKU0009,1,51.25,51.25
7930,31-10-2024,SKU0026,2,11.89,23.78
7931,07-10-2024,SKU0029,2,74.77,149.54
7932,12-11-2024,SKU0010,2,93.33,186.66
7933,25-09-2024,SKU0027,2,20.09,40.18
7934,12-11-2024,SKU0063,2,50.89,101.78
7935,26-10-2024,SKU0062,2,66.09,132.18
7936,29-10-2024,SKU0096,2,66.9,133.8
7937,12-11-2024,SKU0018,1,37.59,37.59
7938,10-10-2024,SKU0053,2,11.78,23.56
7939,16-11-2024,SKU0082,1,89.9,89.9
7940,01-11-2024,SKU0086,1,18.26,18.26
7941,24-09-2024,SKU0017,1,25.99,25.99
7942,10-10-2024,SKU0049,2,96.65,193.3
7943,10-10-2024,SKU0089,1,55.03,55.03
7944,08-11-2024,SKU0026,2,88.66,177.32
7945,26-09-2024,SKU0005,2,90.73,181.46
7946,21-10-2024,SKU0073,2,99.05,198.1
7947,20-09-2024,SKU0044,2,13.66,27.32
7948,12-11-2024,SKU0024,1,14.77,14.77
7949,10-11-2024,SKU0057,2,27.16,54.32
7950,30-10-2024,SKU0007,1,69.08,69.08
7951,25-09-2024,SKU0020,1,33.58,33.58
7952,27-09-2024,SKU0056,1,54.61,54.61
7953,29-10-2024,SKU0072,2,80.77,161.54
7954,03-11-2024,SKU0019,2,26.72,53.44
7955,29-09-2024,SKU0099,1,35.73,35.73
7956,13-10-2024,SKU0064,1,75.48,75.48
7957,16-10-2024,SKU0043,2,10.69,21.38
7958,01-11-2024,SKU0044,1,78.16,78.16
7959,25-10-2024,SKU0025,1,70.87,70.87
7960,28-09-2024,SKU0017,2,21.66,43.32
7961,11-11-2024,SKU0039,1,31.95,31.95
7962,15-11-2024,SKU0025,1,11.39,11.39
7963,05-10-2024,SKU0099,1,62.33,62.33
7964,26-10-2024,SKU0039,1,45.74,45.74
7965,20-09-2024,SKU0039,2,48.11,96.22
7966,09-11-2024,SKU0059,1,19.29,19.29
7967,04-11-2024,SKU0066,1,41.71,41.71
7968,20-10-2024,SKU0016,2,92.71,185.42
7969,09-10-2024,SKU0053,2,15.83,31.66
7970,09-11-2024,SKU0078,2,97.75,195.5
7971,31-10-2024,SKU0029,1,86.32,86.32
7972,12-10-2024,SKU0066,1,28.27,28.27
7973,15-11-2024,SKU0010,2,73.49,146.98
7974,08-11-2024,SKU0002,2,18.19,36.38
7975,23-09-2024,SKU0091,2,24.37,48.74
7976,04-10-2024,SKU0013,1,53.92,53.92
7977,28-10-2024,SKU0054,2,46.04,92.08
7978,20-09-2024,SKU0002,2,83.35,166.7
7979,08-11-2024,SKU0042,1,94.53,94.53
7980,24-09-2024,SKU0014,2,94.85,189.7
7981,08-10-2024,SKU0081,1,23.23,23.23
7982,09-11-2024,SKU0051,1,71.76,71.76
7983,08-11-2024,SKU0049,1,61.37,61.37
7984,12-10-2024,SKU0038,2,43.32,86.64
7985,29-09-2024,SKU0100,1,99.53,99.53
7986,01-11-2024,SKU0034,1,51.04,51.04
7987,08-11-2024,SKU0029,1,69.88,69.88
7988,03-10-2024,SKU0064,2,55.26,110.52
7989,30-10-2024,SKU0023,2,19.26,38.52
7990,22-10-2024,SKU0023,2,22.7,45.4
7991,27-10-2024,SKU0016,2,77.51,155.02
7992,02-11-2024,SKU0044,2,82.15,164.3
7993,01-10-2024,SKU0060,1,42.74,42.74
7994,04-10-2024,SKU0071,2,16.03,32.06
7995,13-10-2024,SKU0065,2,96.13,192.26
7996,22-09-2024,SKU0019,2,54.74,109.48
7997,20-10-2024,SKU0045,2,22.07,44.14
7998,27-10-2024,SKU0097,1,27.86,27.86
7999,21-09-2024,SKU0098,1,14.08,14.08
8000,12-11-2024,SKU0001,2,73.89,147.78
8001,28-09-2024,SKU0012,1,73.37,73.37
8002,15-10-2024,SKU0025,2,64.23,128.46
8003,13-11-2024,SKU0087,2,59.17,118.34
8004,23-10-2024,SKU0089,2,44.33,88.66
8005,28-09-2024,SKU0095,1,95.56,95.56
8006,11-10-2024,SKU0088,1,82.05,82.05
8007,02-11-2024,SKU0010,2,91.69,183.38
8008,20-10-2024,SKU0066,2,38.05,76.1
8009,27-09-2024,SKU0033,1,98.05,98.05
8010,09-10-2024,SKU0087,2,24.88,49.76
8011,10-10-2024,SKU0002,1,15.06,15.06
8012,06-11-2024,SKU0004,2,38.79,77.58
8013,04-11-2024,SKU0023,1,28.12,28.12
8014,04-10-2024,SKU0041,1,56.58,56.58
8015,26-09-2024,SKU0038,1,41.52,41.52
8016,21-09-2024,SKU0087,1,25.46,25.46
8017,17-10-2024,SKU0056,2,85.98,171.96
8018,11-10-2024,SKU0076,2,55.72,111.44
8019,08-11-2024,SKU0044,1,19.86,19.86
8020,03-10-2024,SKU0064,1,16.78,16.78
8021,14-10-2024,SKU0024,1,44.49,44.49
8022,17-09-2024,SKU0093,1,91.72,91.72
8023,31-10-2024,SKU0041,1,55.72,55.72
8024,18-09-2024,SKU0028,1,22.52,22.52
8025,04-11-2024,SKU0062,1,32.2,32.2
8026,02-11-2024,SKU0015,2,14.45,28.9
8027,26-10-2024,SKU0062,2,84.87,169.74
8028,18-09-2024,SKU0010,2,95.14,190.28
8029,15-11-2024,SKU0098,1,17,17
8030,13-10-2024,SKU0029,1,25.57,25.57
8031,24-09-2024,SKU0031,2,25.4,50.8
8032,13-10-2024,SKU0063,2,82.33,164.66
8033,23-10-2024,SKU0087,2,85.53,171.06
8034,03-10-2024,SKU0018,1,47.73,47.73
8035,20-09-2024,SKU0007,2,97.24,194.48
8036,30-10-2024,SKU0027,1,33.35,33.35
8037,05-11-2024,SKU0009,2,57.26,114.52
8038,24-10-2024,SKU0020,1,99.67,99.67
8039,17-10-2024,SKU0085,1,84.44,84.44
8040,21-09-2024,SKU0092,1,53.85,53.85
8041,15-11-2024,SKU0050,1,19.77,19.77
8042,11-10-2024,SKU0061,1,91.39,91.39
8043,14-10-2024,SKU0067,2,58.79,117.58
8044,05-10-2024,SKU0074,1,37.75,37.75
8045,23-10-2024,SKU0017,2,50.61,101.22
8046,28-10-2024,SKU0099,2,37.98,75.96
8047,09-10-2024,SKU0021,2,59.59,119.18
8048,12-11-2024,SKU0073,2,34.56,69.12
8049,06-11-2024,SKU0081,1,50.14,50.14
8050,22-10-2024,SKU0032,1,48.36,48.36
8051,31-10-2024,SKU0048,1,65.45,65.45
8052,29-09-2024,SKU0038,1,11.27,11.27
8053,03-10-2024,SKU0028,1,63.89,63.89
8054,05-11-2024,SKU0082,2,63.38,126.76
8055,06-11-2024,SKU0060,1,45.31,45.31
8056,16-10-2024,SKU0070,1,32.22,32.22
8057,13-11-2024,SKU0058,2,85.53,171.06
8058,10-11-2024,SKU0070,2,41.03,82.06
8059,09-10-2024,SKU0081,2,38.06,76.12
8060,04-11-2024,SKU0053,1,51.69,51.69
8061,12-11-2024,SKU0010,2,35.02,70.04
8062,19-09-2024,SKU0002,1,84.77,84.77
8063,29-09-2024,SKU0097,2,60.85,121.7
8064,18-10-2024,SKU0025,1,77.89,77.89
8065,31-10-2024,SKU0038,1,77.08,77.08
8066,21-10-2024,SKU0001,2,80.94,161.88
8067,18-09-2024,SKU0080,1,88.23,88.23
8068,02-11-2024,SKU0090,1,92.75,92.75
8069,19-09-2024,SKU0076,2,44.52,89.04
8070,09-11-2024,SKU0073,1,49.93,49.93
8071,03-11-2024,SKU0013,2,14.51,29.02
8072,15-10-2024,SKU0071,1,93.31,93.31
8073,26-09-2024,SKU0001,2,62.84,125.68
8074,06-10-2024,SKU0031,2,74.11,148.22
8075,20-10-2024,SKU0099,1,49.24,49.24
8076,01-10-2024,SKU0088,2,52.65,105.3
8077,26-10-2024,SKU0067,1,58.89,58.89
8078,31-10-2024,SKU0056,1,81.58,81.58
8079,17-09-2024,SKU0019,1,65.17,65.17
8080,12-10-2024,SKU0004,2,83.01,166.02
8081,11-11-2024,SKU0028,1,29.5,29.5
8082,18-10-2024,SKU0044,2,28.53,57.06
8083,18-09-2024,SKU0030,2,28.61,57.22
8084,18-10-2024,SKU0036,2,10.44,20.88
8085,27-10-2024,SKU0053,1,26.12,26.12
8086,15-10-2024,SKU0059,1,20.69,20.69
8087,07-11-2024,SKU0068,2,50.84,101.68
8088,06-10-2024,SKU0087,1,21.45,21.45
8089,09-10-2024,SKU0075,2,47.43,94.86
8090,06-11-2024,SKU0004,2,99.96,199.92
8091,28-09-2024,SKU0011,1,55.3,55.3
8092,30-10-2024,SKU0053,2,93.22,186.44
8093,26-09-2024,SKU0088,1,73.17,73.17
8094,05-10-2024,SKU0054,2,90.49,180.98
8095,07-11-2024,SKU0084,1,66.3,66.3
8096,26-09-2024,SKU0045,1,82.91,82.91
8097,05-10-2024,SKU0017,1,37.25,37.25
8098,12-10-2024,SKU0064,2,43.47,86.94
8099,10-10-2024,SKU0058,1,96.42,96.42
8100,25-09-2024,SKU0013,2,34.08,68.16
8101,15-10-2024,SKU0081,1,47.92,47.92
8102,15-10-2024,SKU0051,1,68.6,68.6
8103,23-10-2024,SKU0052,2,45.32,90.64
8104,14-10-2024,SKU0015,2,11.89,23.78
8105,16-11-2024,SKU0004,2,81.3,162.6
8106,16-11-2024,SKU0082,1,40.21,40.21
8107,19-09-2024,SKU0009,1,30.49,30.49
8108,09-10-2024,SKU0067,1,55.5,55.5
8109,06-11-2024,SKU0091,1,10.76,10.76
8110,09-11-2024,SKU0082,1,87.75,87.75
8111,14-11-2024,SKU0081,1,33.52,33.52
8112,20-09-2024,SKU0074,1,93.05,93.05
8113,10-11-2024,SKU0057,1,71,71
8114,30-09-2024,SKU0029,1,59.38,59.38
8115,24-10-2024,SKU0047,2,82.56,165.12
8116,29-09-2024,SKU0005,1,99.39,99.39
8117,14-10-2024,SKU0070,1,32.61,32.61
8118,25-10-2024,SKU0064,2,41.96,83.92
8119,30-10-2024,SKU0059,2,53.6,107.2
8120,15-11-2024,SKU0035,1,58.55,58.55
8121,06-10-2024,SKU0005,2,59.77,119.54
8122,14-10-2024,SKU0050,1,59.41,59.41
8123,15-11-2024,SKU0060,1,84.54,84.54
8124,18-10-2024,SKU0015,2,46.41,92.82
8125,30-09-2024,SKU0091,1,10.99,10.99
8126,29-09-2024,SKU0097,1,88.81,88.81
8127,27-09-2024,SKU0024,2,69.6,139.2
8128,24-10-2024,SKU0021,2,27.05,54.1
8129,13-11-2024,SKU0002,2,12.66,25.32
8130,25-10-2024,SKU0083,2,38.42,76.84
8131,28-10-2024,SKU0045,2,21.2,42.4
8132,11-11-2024,SKU0082,1,90.71,90.71
8133,13-11-2024,SKU0010,1,35.01,35.01
8134,01-10-2024,SKU0045,2,73.51,147.02
8135,25-09-2024,SKU0037,1,69.22,69.22
8136,19-09-2024,SKU0023,1,74.26,74.26
8137,21-09-2024,SKU0045,1,57.7,57.7
8138,14-10-2024,SKU0041,1,75.67,75.67
8139,28-10-2024,SKU0065,1,56.12,56.12
8140,01-10-2024,SKU0061,1,43.98,43.98
8141,19-09-2024,SKU0006,2,87.26,174.52
8142,08-11-2024,SKU0065,2,51.29,102.58
8143,05-11-2024,SKU0018,1,61.12,61.12
8144,21-10-2024,SKU0091,1,51.85,51.85
8145,23-09-2024,SKU0040,1,79.79,79.79
8146,16-10-2024,SKU0038,2,58.58,117.16
8147,10-10-2024,SKU0045,1,52.37,52.37
8148,08-11-2024,SKU0017,1,33.2,33.2
8149,17-10-2024,SKU0090,1,92.04,92.04
8150,30-09-2024,SKU0013,1,87.69,87.69
8151,02-10-2024,SKU0010,2,48.83,97.66
8152,06-11-2024,SKU0090,2,69.37,138.74
8153,20-09-2024,SKU0031,1,55.73,55.73
8154,19-09-2024,SKU0087,1,25.86,25.86
8155,21-10-2024,SKU0050,1,43.84,43.84
8156,25-09-2024,SKU0084,1,86.79,86.79
8157,20-09-2024,SKU0023,1,81.77,81.77
8158,09-11-2024,SKU0045,2,19.22,38.44
8159,05-10-2024,SKU0091,2,16.78,33.56
8160,10-10-2024,SKU0079,2,86.82,173.64
8161,15-11-2024,SKU0038,2,90.94,181.88
8162,27-09-2024,SKU0011,1,36.48,36.48
8163,01-10-2024,SKU0008,2,41.44,82.88
8164,22-10-2024,SKU0078,2,40.22,80.44
8165,16-11-2024,SKU0013,1,21.43,21.43
8166,17-10-2024,SKU0086,1,77.05,77.05
8167,24-09-2024,SKU0034,1,43.31,43.31
8168,18-09-2024,SKU0065,2,85.26,170.52
8169,12-11-2024,SKU0096,1,89.07,89.07
8170,05-11-2024,SKU0075,2,92.15,184.3
8171,19-09-2024,SKU0010,2,83.61,167.22
8172,19-09-2024,SKU0094,1,81,81
8173,07-10-2024,SKU0076,1,50.45,50.45
8174,06-11-2024,SKU0098,2,12.43,24.86
8175,28-09-2024,SKU0089,2,20.09,40.18
8176,11-11-2024,SKU0036,1,57.78,57.78
8177,30-09-2024,SKU0004,2,42.4,84.8
8178,13-11-2024,SKU0021,2,84.62,169.24
8179,09-10-2024,SKU0061,2,60.68,121.36
8180,14-11-2024,SKU0094,2,18.9,37.8
8181,29-09-2024,SKU0038,2,53.07,106.14
8182,02-10-2024,SKU0076,1,83.98,83.98
8183,03-10-2024,SKU0039,2,87.68,175.36
8184,09-11-2024,SKU0089,1,24.95,24.95
8185,04-10-2024,SKU0054,2,19.03,38.06
8186,29-09-2024,SKU0062,1,44.83,44.83
8187,16-11-2024,SKU0019,2,15.9,31.8
8188,11-11-2024,SKU0002,2,75.37,150.74
8189,12-10-2024,SKU0022,1,50.28,50.28
8190,31-10-2024,SKU0094,1,27.84,27.84
8191,26-10-2024,SKU0057,2,19.22,38.44
8192,25-10-2024,SKU0100,1,93.46,93.46
8193,17-10-2024,SKU0003,1,13.88,13.88
8194,26-10-2024,SKU0023,1,18.81,18.81
8195,03-10-2024,SKU0004,1,31.08,31.08
8196,18-10-2024,SKU0028,1,18.52,18.52
8197,11-11-2024,SKU0078,2,67.99,135.98
8198,17-09-2024,SKU0070,2,29.64,59.28
8199,21-10-2024,SKU0070,1,53.19,53.19
8200,22-10-2024,SKU0041,2,87.42,174.84
8201,05-10-2024,SKU0037,2,84.23,168.46
8202,14-10-2024,SKU0007,1,23.16,23.16
8203,18-09-2024,SKU0077,2,17.99,35.98
8204,15-10-2024,SKU0001,2,69.78,139.56
8205,29-10-2024,SKU0088,1,28.93,28.93
8206,15-10-2024,SKU0034,1,80.33,80.33
8207,29-10-2024,SKU0052,2,49.1,98.2
8208,05-10-2024,SKU0010,2,23.91,47.82
8209,12-11-2024,SKU0060,1,97.68,97.68
8210,14-10-2024,SKU0006,2,15.01,30.02
8211,20-10-2024,SKU0068,2,21.19,42.38
8212,17-10-2024,SKU0072,2,83.08,166.16
8213,23-10-2024,SKU0048,1,50.74,50.74
8214,05-10-2024,SKU0079,2,94.42,188.84
8215,18-10-2024,SKU0045,2,20.17,40.34
8216,15-10-2024,SKU0012,2,24.13,48.26
8217,25-09-2024,SKU0070,1,10.16,10.16
8218,23-09-2024,SKU0021,1,29.54,29.54
8219,13-11-2024,SKU0096,2,69.15,138.3
8220,28-09-2024,SKU0096,1,75.1,75.1
8221,15-11-2024,SKU0091,1,48.69,48.69
8222,06-11-2024,SKU0075,1,33.16,33.16
8223,17-10-2024,SKU0086,2,74.47,148.94
8224,04-10-2024,SKU0036,2,25.53,51.06
8225,14-10-2024,SKU0087,1,79.04,79.04
8226,05-11-2024,SKU0023,1,80.79,80.79
8227,07-10-2024,SKU0055,1,49.7,49.7
8228,25-09-2024,SKU0027,1,27.42,27.42
8229,20-10-2024,SKU0098,2,66.69,133.38
8230,20-10-2024,SKU0020,1,86.81,86.81
8231,02-11-2024,SKU0015,2,57.66,115.32
8232,10-10-2024,SKU0042,1,51.5,51.5
8233,02-10-2024,SKU0004,1,98.13,98.13
8234,14-10-2024,SKU0029,1,58.37,58.37
8235,01-11-2024,SKU0055,2,13.08,26.16
8236,06-11-2024,SKU0075,1,55.18,55.18
8237,02-11-2024,SKU0049,2,50.07,100.14
8238,21-10-2024,SKU0071,1,36.29,36.29
8239,22-09-2024,SKU0075,1,38.56,38.56
8240,24-10-2024,SKU0054,2,93.77,187.54
8241,09-11-2024,SKU0033,1,22.02,22.02
8242,08-11-2024,SKU0094,2,78.76,157.52
8243,07-11-2024,SKU0096,1,91.22,91.22
8244,15-11-2024,SKU0037,2,33.35,66.7
8245,27-10-2024,SKU0077,2,16.01,32.02
8246,27-09-2024,SKU0007,2,37.64,75.28
8247,20-09-2024,SKU0024,2,48.96,97.92
8248,30-09-2024,SKU0055,1,95.63,95.63
8249,29-09-2024,SKU0011,2,48.71,97.42
8250,01-10-2024,SKU0095,2,18.29,36.58
8251,04-11-2024,SKU0078,2,23.22,46.44
8252,24-09-2024,SKU0044,1,41.75,41.75
8253,29-10-2024,SKU0090,2,26.58,53.16
8254,10-10-2024,SKU0065,1,15.45,15.45
8255,27-09-2024,SKU0006,1,25.77,25.77
8256,03-11-2024,SKU0031,2,19.49,38.98
8257,21-10-2024,SKU0043,2,28.24,56.48
8258,11-10-2024,SKU0012,1,99.68,99.68
8259,09-10-2024,SKU0065,1,50.09,50.09
8260,02-11-2024,SKU0052,2,69.27,138.54
8261,31-10-2024,SKU0070,2,24.88,49.76
8262,23-09-2024,SKU0093,1,86.44,86.44
8263,21-09-2024,SKU0030,2,34.02,68.04
8264,18-10-2024,SKU0077,1,98.42,98.42
8265,14-10-2024,SKU0094,2,85.3,170.6
8266,30-10-2024,SKU0076,1,95.58,95.58
8267,19-09-2024,SKU0074,1,70.15,70.15
8268,16-10-2024,SKU0055,1,69.23,69.23
8269,13-11-2024,SKU0039,2,85.7,171.4
8270,30-10-2024,SKU0074,1,74.38,74.38
8271,21-09-2024,SKU0082,1,64.56,64.56
8272,06-11-2024,SKU0006,2,42.24,84.48
8273,16-11-2024,SKU0056,2,30.06,60.12
8274,06-11-2024,SKU0008,1,80.4,80.4
8275,19-10-2024,SKU0084,2,44.74,89.48
8276,06-10-2024,SKU0055,2,15.51,31.02
8277,16-10-2024,SKU0016,2,53.17,106.34
8278,12-11-2024,SKU0002,2,69.18,138.36
8279,30-10-2024,SKU0064,1,12.07,12.07
8280,08-10-2024,SKU0011,2,73.46,146.92
8281,08-10-2024,SKU0088,1,30.22,30.22
8282,24-10-2024,SKU0083,1,30.01,30.01
8283,15-10-2024,SKU0004,2,60.66,121.32
8284,07-10-2024,SKU0003,1,40.36,40.36
8285,04-10-2024,SKU0015,1,50.55,50.55
8286,08-11-2024,SKU0068,2,56.17,112.34
8287,03-11-2024,SKU0043,1,92.89,92.89
8288,27-09-2024,SKU0081,1,28.44,28.44
8289,26-09-2024,SKU0009,2,51.79,103.58
8290,21-10-2024,SKU0025,2,80.74,161.48
8291,12-10-2024,SKU0065,2,28.47,56.94
8292,14-11-2024,SKU0066,1,17.41,17.41
8293,05-11-2024,SKU0055,2,11.6,23.2
8294,30-10-2024,SKU0045,1,19.34,19.34
8295,01-11-2024,SKU0033,1,34.71,34.71
8296,20-09-2024,SKU0022,2,46.83,93.66
8297,26-09-2024,SKU0042,1,63.44,63.44
8298,12-11-2024,SKU0076,1,28.01,28.01
8299,25-10-2024,SKU0027,1,34.27,34.27
8300,02-10-2024,SKU0011,1,72.92,72.92
8301,13-11-2024,SKU0042,1,91.81,91.81
8302,27-10-2024,SKU0078,2,22.2,44.4
8303,16-10-2024,SKU0078,2,52.53,105.06
8304,19-09-2024,SKU0022,1,36.59,36.59
8305,20-10-2024,SKU0009,2,57.52,115.04
8306,11-10-2024,SKU0079,1,20.72,20.72
8307,24-10-2024,SKU0097,1,34.39,34.39
8308,28-10-2024,SKU0057,1,73.8,73.8
8309,22-10-2024,SKU0083,1,83.74,83.74
8310,20-09-2024,SKU0031,1,65.95,65.95
8311,28-10-2024,SKU0018,2,95,190
8312,26-09-2024,SKU0012,2,68.76,137.52
8313,29-09-2024,SKU0040,2,77.19,154.38
8314,22-09-2024,SKU0045,1,42.17,42.17
8315,23-09-2024,SKU0049,2,25.29,50.58
8316,14-10-2024,SKU0001,1,69.21,69.21
8317,14-11-2024,SKU0098,1,92.72,92.72
8318,13-11-2024,SKU0007,2,98.37,196.74
8319,23-10-2024,SKU0002,1,50.5,50.5
8320,01-10-2024,SKU0086,1,58.57,58.57
8321,16-10-2024,SKU0004,2,38.01,76.02
8322,26-10-2024,SKU0045,1,70.53,70.53
8323,26-09-2024,SKU0046,1,78.87,78.87
8324,28-09-2024,SKU0084,2,13.71,27.42
8325,03-10-2024,SKU0067,1,86.2,86.2
8326,03-11-2024,SKU0009,1,56.24,56.24
8327,16-10-2024,SKU0082,1,62.17,62.17
8328,17-09-2024,SKU0057,2,28.56,57.12
8329,22-10-2024,SKU0016,2,10.93,21.86
8330,26-10-2024,SKU0051,1,95.7,95.7
8331,14-11-2024,SKU0052,1,93.56,93.56
8332,10-10-2024,SKU0009,1,79.69,79.69
8333,24-10-2024,SKU0083,1,52.62,52.62
8334,07-10-2024,SKU0006,1,38.59,38.59
8335,28-10-2024,SKU0044,1,24.05,24.05
8336,18-10-2024,SKU0079,2,17.28,34.56
8337,13-11-2024,SKU0006,1,51.16,51.16
8338,04-10-2024,SKU0005,1,81.3,81.3
8339,29-09-2024,SKU0093,2,75.33,150.66
8340,23-10-2024,SKU0046,2,78.03,156.06
8341,30-10-2024,SKU0027,2,20.68,41.36
8342,07-10-2024,SKU0045,1,87.65,87.65
8343,04-10-2024,SKU0041,1,82.36,82.36
8344,26-10-2024,SKU0090,1,18.47,18.47
8345,01-11-2024,SKU0028,1,42.09,42.09
8346,02-11-2024,SKU0054,1,43.77,43.77
8347,12-10-2024,SKU0032,2,76.16,152.32
8348,21-09-2024,SKU0089,1,87.44,87.44
8349,21-09-2024,SKU0053,1,43.82,43.82
8350,17-10-2024,SKU0071,2,21.78,43.56
8351,14-10-2024,SKU0030,2,17.43,34.86
8352,04-11-2024,SKU0053,1,67.5,67.5
8353,29-09-2024,SKU0031,2,54.82,109.64
8354,04-11-2024,SKU0012,2,91.18,182.36
8355,27-09-2024,SKU0009,1,95.82,95.82
8356,17-09-2024,SKU0098,1,90.83,90.83
8357,10-10-2024,SKU0067,2,16.81,33.62
8358,29-09-2024,SKU0037,2,35.58,71.16
8359,13-11-2024,SKU0028,2,31.49,62.98
8360,04-10-2024,SKU0086,2,16.18,32.36
8361,10-10-2024,SKU0026,2,92.64,185.28
8362,15-10-2024,SKU0083,1,90.53,90.53
8363,14-10-2024,SKU0021,2,45.17,90.34
8364,24-10-2024,SKU0010,2,96.28,192.56
8365,31-10-2024,SKU0080,2,60.7,121.4
8366,08-11-2024,SKU0024,1,49.06,49.06
8367,08-10-2024,SKU0025,1,59.47,59.47
8368,06-10-2024,SKU0052,2,47.99,95.98
